fixture_id,home/name,home/team_id,home/homeoraway,home/Shots on Goal,home/Shots on Goal opposite,home/Shots off Goal,home/Shots off Goal opposite,home/Total Shots,home/Total Shots opposite,home/Blocked Shots,home/Blocked Shots opposite,home/Shots insidebox,home/Shots insidebox opposite,home/Shots outsidebox,home/Shots outsidebox opposite,home/Fouls,home/Fouls opposite,home/Corner Kicks,home/Corner Kicks opposite,home/Offsides,home/Offsides opposite,home/Yellow Cards,home/Yellow Cards opposite,home/Red Cards,home/Red Cards opposite,home/Goalkeeper Saves,home/Goalkeeper Saves opposite,home/Total passes,home/Total passes opposite,home/Passes accurate,home/Passes accurate opposite,home/Passes %,home/Passes % opposite,home/Ball Possession,home/Ball Possession opposite,home/matchsPlayed,home/wins,home/draws,home/loses,home/goalsFor,home/goalsAgainst,away/name,away/team_id,away/homeoraway,away/Shots on Goal,away/Shots on Goal opposite,away/Shots off Goal,away/Shots off Goal opposite,away/Total Shots,away/Total Shots opposite,away/Blocked Shots,away/Blocked Shots opposite,away/Shots insidebox,away/Shots insidebox opposite,away/Shots outsidebox,away/Shots outsidebox opposite,away/Fouls,away/Fouls opposite,away/Corner Kicks,away/Corner Kicks opposite,away/Offsides,away/Offsides opposite,away/Yellow Cards,away/Yellow Cards opposite,away/Red Cards,away/Red Cards opposite,away/Goalkeeper Saves,away/Goalkeeper Saves opposite,away/Total passes,away/Total passes opposite,away/Passes accurate,away/Passes accurate opposite,away/Passes %,away/Passes % opposite,away/Ball Possession,away/Ball Possession opposite,away/matchsPlayed,away/wins,away/draws,away/loses,away/goalsFor,away/goalsAgainst,Corner/home,Corner/away,goalsHomeTeam,goalsAwayTeam
9039,Lazio,487,home,6.555555555555555,4.166666666666667,6.5,4.333333333333333,16.555555555555557,11.333333333333334,3.5,2.8333333333333335,9.666666666666666,5.944444444444445,6.944444444444445,5.388888888888889,11.277777777777779,9.88888888888889,6.777777777777778,3.5555555555555554,3.1666666666666665,1.4444444444444444,1.8333333333333333,2.111111111111111,0.2777777777777778,0.05555555555555555,3,4.222222222222222,474.22222222222223,480.6111111111111,387.77777777777777,393.72222222222223,81.11111111111111,80.72222222222223,50,50,19,9,5,5,2.4,1.1,Spal,493,away,2.8947368421052633,5.842105263157895,3.473684210526316,6.7368421052631575,9,17.05263157894737,2.6315789473684212,4.473684210526316,5.2105263157894735,9.947368421052632,3.8947368421052633,7.2105263157894735,13.052631578947368,17.31578947368421,4.2105263157894735,6.315789473684211,2.3157894736842106,1.631578947368421,2.526315789473684,1.894736842105263,0.10526315789473684,0.05263157894736842,4.315789473684211,2.1578947368421053,377,508.5263157894737,297.10526315789474,424.94736842105266,78,82.52631578947368,43.473684210526315,56.526315789473685,19,3,6,10,0.9,1.6,9,5,0,0
9019,Lazio,487,home,6.555555555555555,4.166666666666667,6.5,4.333333333333333,16.555555555555557,11.333333333333334,3.5,2.8333333333333335,9.666666666666666,5.944444444444445,6.944444444444445,5.388888888888889,11.277777777777779,9.88888888888889,6.777777777777778,3.5555555555555554,3.1666666666666665,1.4444444444444444,1.8333333333333333,2.111111111111111,0.2777777777777778,0.05555555555555555,3,4.222222222222222,474.22222222222223,480.6111111111111,387.77777777777777,393.72222222222223,81.11111111111111,80.72222222222223,50,50,19,9,5,5,2.4,1.1,AC Milan,489,away,5.526315789473684,4.2105263157894735,5.315789473684211,4.894736842105263,14.105263157894736,12.210526315789474,3.263157894736842,3.1052631578947367,7.631578947368421,7.578947368421052,6.578947368421052,4.684210526315789,12.526315789473685,14.842105263157896,5.2631578947368425,4.105263157894737,2.263157894736842,3.263157894736842,2.3684210526315788,2.3684210526315788,0.2631578947368421,0.2631578947368421,2.789473684210526,3.9473684210526314,524.4736842105264,405.7894736842105,444,324.4736842105263,84.26315789473684,78.52631578947368,56.73684210526316,43.26315789473684,19,8,5,6,1.6,1.4,3,5,4,1
9002,Lazio,487,home,6.555555555555555,4.166666666666667,6.5,4.333333333333333,16.555555555555557,11.333333333333334,3.5,2.8333333333333335,9.666666666666666,5.944444444444445,6.944444444444445,5.388888888888889,11.277777777777779,9.88888888888889,6.777777777777778,3.5555555555555554,3.1666666666666665,1.4444444444444444,1.8333333333333333,2.111111111111111,0.2777777777777778,0.05555555555555555,3,4.222222222222222,474.22222222222223,480.6111111111111,387.77777777777777,393.72222222222223,81.11111111111111,80.72222222222223,50,50,19,9,5,5,2.4,1.1,Napoli,492,away,6,2.736842105263158,6,4.631578947368421,15.421052631578947,9.052631578947368,3.4210526315789473,1.6842105263157894,8.368421052631579,5.105263157894737,7.157894736842105,3.9473684210526314,9.157894736842104,10.263157894736842,5.947368421052632,3.6842105263157894,2.210526315789474,2.8421052631578947,1.8421052631578947,2.210526315789474,0.10526315789473684,0,2.263157894736842,4.315789473684211,714.6842105263158,417.7894736842105,621.6842105263158,327.7368421052632,86.73684210526316,77.15789473684211,63,37,19,14,4,1,1.8,0.6,3,2,1,4
8981,Lazio,487,home,6.555555555555555,4.166666666666667,6.5,4.333333333333333,16.555555555555557,11.333333333333334,3.5,2.8333333333333335,9.666666666666666,5.944444444444445,6.944444444444445,5.388888888888889,11.277777777777779,9.88888888888889,6.777777777777778,3.5555555555555554,3.1666666666666665,1.4444444444444444,1.8333333333333333,2.111111111111111,0.2777777777777778,0.05555555555555555,3,4.222222222222222,474.22222222222223,480.6111111111111,387.77777777777777,393.72222222222223,81.11111111111111,80.72222222222223,50,50,19,9,5,5,2.4,1.1,Sassuolo,488,away,3.8333333333333335,5.666666666666667,5.388888888888889,6.277777777777778,12.833333333333334,15.5,3.611111111111111,3.5555555555555554,7.277777777777778,9.11111111111111,5.611111111111111,6.388888888888889,12.666666666666666,14.555555555555555,5.111111111111111,6.722222222222222,1.8888888888888888,2.5,2.388888888888889,1.8333333333333333,0.1111111111111111,0.05555555555555555,3.7222222222222223,3,352.3888888888889,521.1111111111111,265.05555555555554,430.6111111111111,74.05555555555556,81.61111111111111,41.611111111111114,58.388888888888886,19,7,3,9,0.9,1.9,5,4,6,1
8957,Lazio,487,home,6.555555555555555,4.166666666666667,6.5,4.333333333333333,16.555555555555557,11.333333333333334,3.5,2.8333333333333335,9.666666666666666,5.944444444444445,6.944444444444445,5.388888888888889,11.277777777777779,9.88888888888889,6.777777777777778,3.5555555555555554,3.1666666666666665,1.4444444444444444,1.8333333333333333,2.111111111111111,0.2777777777777778,0.05555555555555555,3,4.222222222222222,474.22222222222223,480.6111111111111,387.77777777777777,393.72222222222223,81.11111111111111,80.72222222222223,50,50,19,9,5,5,2.4,1.1,Cagliari,490,away,2.4444444444444446,4.722222222222222,3.4444444444444446,6.888888888888889,8.11111111111111,15.833333333333334,2.2222222222222223,4.222222222222222,5.444444444444445,9.222222222222221,2.6666666666666665,6.611111111111111,15.333333333333334,12.055555555555555,3.8333333333333335,5.888888888888889,2.2222222222222223,2.5555555555555554,2.3333333333333335,1.7777777777777777,0.16666666666666666,0.1111111111111111,3.111111111111111,1.7222222222222223,373.3888888888889,530.8888888888889,283.05555555555554,451.05555555555554,74.88888888888889,84.05555555555556,42.05555555555556,57.94444444444444,19,5,3,11,0.8,1.6,4,5,3,0
8910,Lazio,487,home,6.555555555555555,4.166666666666667,6.5,4.333333333333333,16.555555555555557,11.333333333333334,3.5,2.8333333333333335,9.666666666666666,5.944444444444445,6.944444444444445,5.388888888888889,11.277777777777779,9.88888888888889,6.777777777777778,3.5555555555555554,3.1666666666666665,1.4444444444444444,1.8333333333333333,2.111111111111111,0.2777777777777778,0.05555555555555555,3,4.222222222222222,474.22222222222223,480.6111111111111,387.77777777777777,393.72222222222223,81.11111111111111,80.72222222222223,50,50,19,9,5,5,2.4,1.1,Fiorentina,502,away,4.611111111111111,4.611111111111111,6.333333333333333,4.944444444444445,14.166666666666666,11.833333333333334,3.2222222222222223,2.2777777777777777,7.333333333333333,6.666666666666667,6.833333333333333,5.166666666666667,13.944444444444445,11.722222222222221,4.611111111111111,4.666666666666667,2.0555555555555554,1.8888888888888888,2.5555555555555554,2.388888888888889,0.16666666666666666,0.16666666666666666,3.3333333333333335,3.2777777777777777,453.72222222222223,454.3888888888889,364.05555555555554,359.72222222222223,79.22222222222223,77.55555555555556,51,49,19,8,4,7,1.4,1.3,6,5,1,1
8889,Lazio,487,home,6.555555555555555,4.166666666666667,6.5,4.333333333333333,16.555555555555557,11.333333333333334,3.5,2.8333333333333335,9.666666666666666,5.944444444444445,6.944444444444445,5.388888888888889,11.277777777777779,9.88888888888889,6.777777777777778,3.5555555555555554,3.1666666666666665,1.4444444444444444,1.8333333333333333,2.111111111111111,0.2777777777777778,0.05555555555555555,3,4.222222222222222,474.22222222222223,480.6111111111111,387.77777777777777,393.72222222222223,81.11111111111111,80.72222222222223,50,50,19,9,5,5,2.4,1.1,Torino,503,away,3.6666666666666665,4.833333333333333,4.888888888888889,6.722222222222222,11.166666666666666,14.88888888888889,2.611111111111111,3.3333333333333335,6.611111111111111,7.722222222222222,4.611111111111111,7.166666666666667,15.88888888888889,14.38888888888889,4.777777777777778,6.222222222222222,1.5555555555555556,2.2777777777777777,2.3333333333333335,1.7777777777777777,0.2222222222222222,0.1111111111111111,3.388888888888889,2.388888888888889,439.8333333333333,418.6111111111111,349.05555555555554,330.27777777777777,78.88888888888889,77.05555555555556,51.72222222222222,48.27777777777778,19,5,9,5,1.3,1.5,13,2,1,3
8875,Lazio,487,home,6.555555555555555,4.166666666666667,6.5,4.333333333333333,16.555555555555557,11.333333333333334,3.5,2.8333333333333335,9.666666666666666,5.944444444444445,6.944444444444445,5.388888888888889,11.277777777777779,9.88888888888889,6.777777777777778,3.5555555555555554,3.1666666666666665,1.4444444444444444,1.8333333333333333,2.111111111111111,0.2777777777777778,0.05555555555555555,3,4.222222222222222,474.22222222222223,480.6111111111111,387.77777777777777,393.72222222222223,81.11111111111111,80.72222222222223,50,50,19,9,5,5,2.4,1.1,Crotone,501,away,2.7222222222222223,5.888888888888889,4,6.277777777777778,9.277777777777779,16,2.5555555555555554,3.8333333333333335,4.944444444444445,10.444444444444445,4.388888888888889,5.555555555555555,12.61111111111111,13,3.2222222222222223,7.222222222222222,2.3333333333333335,1.1666666666666667,2.111111111111111,1.9444444444444444,0.05555555555555555,0.05555555555555555,4.055555555555555,1.8888888888888888,360.94444444444446,573.6111111111111,260.72222222222223,477.05555555555554,71.16666666666667,81.55555555555556,39.72222222222222,60.27777777777778,19,3,2,14,0.9,2.2,10,3,4,0
8842,Lazio,487,home,6.555555555555555,4.166666666666667,6.5,4.333333333333333,16.555555555555557,11.333333333333334,3.5,2.8333333333333335,9.666666666666666,5.944444444444445,6.944444444444445,5.388888888888889,11.277777777777779,9.88888888888889,6.777777777777778,3.5555555555555554,3.1666666666666665,1.4444444444444444,1.8333333333333333,2.111111111111111,0.2777777777777778,0.05555555555555555,3,4.222222222222222,474.22222222222223,480.6111111111111,387.77777777777777,393.72222222222223,81.11111111111111,80.72222222222223,50,50,19,9,5,5,2.4,1.1,Chievo,491,away,3.3157894736842106,5.684210526315789,4.684210526315789,7.105263157894737,10.157894736842104,17.473684210526315,2.1578947368421053,4.684210526315789,6.105263157894737,10.736842105263158,4.052631578947368,6.7894736842105265,12.789473684210526,12.631578947368421,3.789473684210526,7.157894736842105,2.5789473684210527,1.631578947368421,2.1578947368421053,1.736842105263158,0.05263157894736842,0.10526315789473684,3.8947368421052633,2.6315789473684212,401.05263157894734,495.1578947368421,311.3157894736842,404.94736842105266,76.84210526315789,80.47368421052632,45.578947368421055,54.421052631578945,19,3,4,12,0.7,1.8,2,2,5,1
8837,Lazio,487,home,6.555555555555555,4.166666666666667,6.5,4.333333333333333,16.555555555555557,11.333333333333334,3.5,2.8333333333333335,9.666666666666666,5.944444444444445,6.944444444444445,5.388888888888889,11.277777777777779,9.88888888888889,6.777777777777778,3.5555555555555554,3.1666666666666665,1.4444444444444444,1.8333333333333333,2.111111111111111,0.2777777777777778,0.05555555555555555,3,4.222222222222222,474.22222222222223,480.6111111111111,387.77777777777777,393.72222222222223,81.11111111111111,80.72222222222223,50,50,19,9,5,5,2.4,1.1,Udinese,494,away,3,5,4.944444444444445,5.611111111111111,10.166666666666666,14.944444444444445,2.2222222222222223,4.333333333333333,6,9.055555555555555,4.277777777777778,5.944444444444445,14.444444444444445,10.444444444444445,4.277777777777778,6.611111111111111,1.6666666666666667,2.0555555555555554,1.8333333333333333,1.5,0.05555555555555555,0.05555555555555555,3.2222222222222223,1.7777777777777777,372.44444444444446,515.7222222222222,287.94444444444446,430.3888888888889,76.55555555555556,82.72222222222223,42.611111111111114,57.388888888888886,19,6,2,11,1.3,1.7,,,3,0
