fixture_id,home/name,home/team_id,home/homeoraway,home/Shots on Goal,home/Shots on Goal opposite,home/Shots off Goal,home/Shots off Goal opposite,home/Total Shots,home/Total Shots opposite,home/Blocked Shots,home/Blocked Shots opposite,home/Shots insidebox,home/Shots insidebox opposite,home/Shots outsidebox,home/Shots outsidebox opposite,home/Fouls,home/Fouls opposite,home/Corner Kicks,home/Corner Kicks opposite,home/Offsides,home/Offsides opposite,home/Yellow Cards,home/Yellow Cards opposite,home/Red Cards,home/Red Cards opposite,home/Goalkeeper Saves,home/Goalkeeper Saves opposite,home/Total passes,home/Total passes opposite,home/Passes accurate,home/Passes accurate opposite,home/Passes %,home/Passes % opposite,home/Ball Possession,home/Ball Possession opposite,home/matchsPlayed,home/wins,home/draws,home/loses,home/goalsFor,home/goalsAgainst,away/name,away/team_id,away/homeoraway,away/Shots on Goal,away/Shots on Goal opposite,away/Shots off Goal,away/Shots off Goal opposite,away/Total Shots,away/Total Shots opposite,away/Blocked Shots,away/Blocked Shots opposite,away/Shots insidebox,away/Shots insidebox opposite,away/Shots outsidebox,away/Shots outsidebox opposite,away/Fouls,away/Fouls opposite,away/Corner Kicks,away/Corner Kicks opposite,away/Offsides,away/Offsides opposite,away/Yellow Cards,away/Yellow Cards opposite,away/Red Cards,away/Red Cards opposite,away/Goalkeeper Saves,away/Goalkeeper Saves opposite,away/Total passes,away/Total passes opposite,away/Passes accurate,away/Passes accurate opposite,away/Passes %,away/Passes % opposite,away/Ball Possession,away/Ball Possession opposite,away/matchsPlayed,away/wins,away/draws,away/loses,away/goalsFor,away/goalsAgainst,Corner/home,Corner/away,goalsHomeTeam,goalsAwayTeam,home_formation,away_formation
17688,Arsenal,42,home,6.052631578947368,4.2105263157894735,6.105263157894737,4,17.36842105263158,10.473684210526315,5.2105263157894735,2.263157894736842,11.68421052631579,6.947368421052632,5.7894736842105265,3.5789473684210527,10.578947368421053,11.157894736842104,6.947368421052632,4.578947368421052,3.3157894736842106,2.6315789473684212,1.8421052631578947,2.1578947368421053,0.15789473684210525,0.05263157894736842,3.4210526315789473,4,560.0526315789474,392.63157894736844,471.6842105263158,301.63157894736844,83.73684210526316,75.10526315789474,58.1578947368421,41.8421052631579,19,14,3,2,2.1,0.8,Liverpool,40,away,5.7368421052631575,3.6842105263157894,5.473684210526316,3.3684210526315788,16.210526315789473,8.789473684210526,5,1.736842105263158,10.210526315789474,5.421052631578948,6,3.3684210526315788,10.68421052631579,10.894736842105264,7,3.789473684210526,2.0526315789473686,3.4210526315789473,1.6842105263157894,1.736842105263158,0,0,2.4210526315789473,4,567.8421052631579,374.10526315789474,469,277.8421052631579,81.84210526315789,72.47368421052632,60.526315789473685,39.473684210526315,19,10,5,4,1.7,1.3,5,4,3,4,4-2-3-1,4-3-3
17660,Arsenal,42,home,6.052631578947368,4.2105263157894735,6.105263157894737,4,17.36842105263158,10.473684210526315,5.2105263157894735,2.263157894736842,11.68421052631579,6.947368421052632,5.7894736842105265,3.5789473684210527,10.578947368421053,11.157894736842104,6.947368421052632,4.578947368421052,3.3157894736842106,2.6315789473684212,1.8421052631578947,2.1578947368421053,0.15789473684210525,0.05263157894736842,3.4210526315789473,4,560.0526315789474,392.63157894736844,471.6842105263158,301.63157894736844,83.73684210526316,75.10526315789474,58.1578947368421,41.8421052631579,19,14,3,2,2.1,0.8,Southampton,41,away,4.578947368421052,3.9473684210526314,5.052631578947368,4.526315789473684,13.105263157894736,12.210526315789474,3.473684210526316,3.736842105263158,8.421052631578947,7.2105263157894735,4.7894736842105265,5,11.526315789473685,11.105263157894736,4.842105263157895,5.2631578947368425,1.894736842105263,1.0526315789473684,1.894736842105263,1.736842105263158,0,0.05263157894736842,2.473684210526316,3.3684210526315788,486.7368421052632,413.89473684210526,393.10526315789474,318.89473684210526,79.94736842105263,75.42105263157895,54.89473684210526,45.10526315789474,19,6,4,9,1.3,1.4,6,1,2,1,4-2-3-1,4-3-3
17639,Arsenal,42,home,6.052631578947368,4.2105263157894735,6.105263157894737,4,17.36842105263158,10.473684210526315,5.2105263157894735,2.263157894736842,11.68421052631579,6.947368421052632,5.7894736842105265,3.5789473684210527,10.578947368421053,11.157894736842104,6.947368421052632,4.578947368421052,3.3157894736842106,2.6315789473684212,1.8421052631578947,2.1578947368421053,0.15789473684210525,0.05263157894736842,3.4210526315789473,4,560.0526315789474,392.63157894736844,471.6842105263158,301.63157894736844,83.73684210526316,75.10526315789474,58.1578947368421,41.8421052631579,19,14,3,2,2.1,0.8,Chelsea,49,away,4.368421052631579,2.4210526315789473,5.7368421052631575,4.315789473684211,13.894736842105264,8.894736842105264,3.789473684210526,2.1578947368421053,8.736842105263158,4.7894736842105265,5.2105263157894735,4.157894736842105,11.052631578947368,12.68421052631579,4.684210526315789,3.8947368421052633,1.5263157894736843,1.8421052631578947,2.1052631578947367,2.3157894736842106,0,0.15789473684210525,1.5263157894736843,2.789473684210526,521.2105263157895,426.63157894736844,431.8421052631579,334.6842105263158,82.21052631578948,77.26315789473684,55.421052631578945,44.578947368421055,19,13,3,3,1.6,0.8,9,1,3,0,4-2-3-1,4-1-4-1
17621,Arsenal,42,home,6.052631578947368,4.2105263157894735,6.105263157894737,4,17.36842105263158,10.473684210526315,5.2105263157894735,2.263157894736842,11.68421052631579,6.947368421052632,5.7894736842105265,3.5789473684210527,10.578947368421053,11.157894736842104,6.947368421052632,4.578947368421052,3.3157894736842106,2.6315789473684212,1.8421052631578947,2.1578947368421053,0.15789473684210525,0.05263157894736842,3.4210526315789473,4,560.0526315789474,392.63157894736844,471.6842105263158,301.63157894736844,83.73684210526316,75.10526315789474,58.1578947368421,41.8421052631579,19,14,3,2,2.1,0.8,Swansea,76,away,3.3157894736842106,5.684210526315789,3.6315789473684212,5.578947368421052,8.947368421052632,14.578947368421053,2,3.3157894736842106,5.631578947368421,8.68421052631579,3.3157894736842106,6,11.105263157894736,10.631578947368421,4.052631578947368,5.368421052631579,1.5789473684210527,2.8947368421052633,1.368421052631579,1.7894736842105263,0,0.05263157894736842,3.8421052631578947,2.3684210526315788,409.4736842105263,481.10526315789474,315.4736842105263,388.05263157894734,76.57894736842105,79.47368421052632,47.1578947368421,52.8421052631579,19,4,2,13,0.9,1.9,5,6,3,2,4-2-3-1,4-4-1-1
17610,Arsenal,42,home,6.052631578947368,4.2105263157894735,6.105263157894737,4,17.36842105263158,10.473684210526315,5.2105263157894735,2.263157894736842,11.68421052631579,6.947368421052632,5.7894736842105265,3.5789473684210527,10.578947368421053,11.157894736842104,6.947368421052632,4.578947368421052,3.3157894736842106,2.6315789473684212,1.8421052631578947,2.1578947368421053,0.15789473684210525,0.05263157894736842,3.4210526315789473,4,560.0526315789474,392.63157894736844,471.6842105263158,301.63157894736844,83.73684210526316,75.10526315789474,58.1578947368421,41.8421052631579,19,14,3,2,2.1,0.8,Middlesbrough,70,away,2.1578947368421053,5.578947368421052,3.1578947368421053,6.894736842105263,7.578947368421052,16.57894736842105,2.263157894736842,4.105263157894737,4.2105263157894735,10.421052631578947,3.4210526315789473,6.157894736842105,14.105263157894736,10.947368421052632,2.526315789473684,6.421052631578948,1.6842105263157894,2.6842105263157894,2.1052631578947367,1.7894736842105263,0.05263157894736842,0,3.8947368421052633,1.5789473684210527,391.94736842105266,486.4736842105263,296.10526315789474,393.2631578947368,74.3157894736842,78.89473684210526,45.31578947368421,54.68421052631579,19,1,7,11,0.5,1.6,8,3,0,0,4-2-3-1,4-5-1
17591,Arsenal,42,home,6.052631578947368,4.2105263157894735,6.105263157894737,4,17.36842105263158,10.473684210526315,5.2105263157894735,2.263157894736842,11.68421052631579,6.947368421052632,5.7894736842105265,3.5789473684210527,10.578947368421053,11.157894736842104,6.947368421052632,4.578947368421052,3.3157894736842106,2.6315789473684212,1.8421052631578947,2.1578947368421053,0.15789473684210525,0.05263157894736842,3.4210526315789473,4,560.0526315789474,392.63157894736844,471.6842105263158,301.63157894736844,83.73684210526316,75.10526315789474,58.1578947368421,41.8421052631579,19,14,3,2,2.1,0.8,Tottenham,47,away,5.7894736842105265,3.473684210526316,5.578947368421052,4,15.578947368421053,10.421052631578947,4.2105263157894735,2.9473684210526314,8.526315789473685,6.421052631578948,7.052631578947368,4.052631578947368,11.736842105263158,11.421052631578947,6.578947368421052,4.2105263157894735,1.6842105263157894,2.736842105263158,1.8421052631578947,2.0526315789473686,0,0.05263157894736842,2.6315789473684212,3.789473684210526,537.578947368421,328.1578947368421,440.2631578947368,230.26315789473685,81.57894736842105,69.47368421052632,62.21052631578947,37.78947368421053,19,9,6,4,2.1,0.9,7,2,1,1,4-2-3-1,3-4-2-1
17569,Arsenal,42,home,6.052631578947368,4.2105263157894735,6.105263157894737,4,17.36842105263158,10.473684210526315,5.2105263157894735,2.263157894736842,11.68421052631579,6.947368421052632,5.7894736842105265,3.5789473684210527,10.578947368421053,11.157894736842104,6.947368421052632,4.578947368421052,3.3157894736842106,2.6315789473684212,1.8421052631578947,2.1578947368421053,0.15789473684210525,0.05263157894736842,3.4210526315789473,4,560.0526315789474,392.63157894736844,471.6842105263158,301.63157894736844,83.73684210526316,75.10526315789474,58.1578947368421,41.8421052631579,19,14,3,2,2.1,0.8,Bournemouth,35,away,3.6315789473684212,5.894736842105263,4.315789473684211,6.473684210526316,10.368421052631579,16.736842105263158,2.4210526315789473,4.368421052631579,5.526315789473684,10.789473684210526,4.842105263157895,6.052631578947368,10.263157894736842,12.473684210526315,5,6.052631578947368,1.3157894736842106,2.5789473684210527,1.6842105263157894,2.0526315789473686,0.10526315789473684,0.05263157894736842,3.9473684210526314,2.473684210526316,443.10526315789474,441.6842105263158,356.42105263157896,358.3157894736842,79.3157894736842,79.47368421052632,50.26315789473684,49.73684210526316,19,3,6,10,1.1,2,3,10,3,1,4-2-3-1,4-2-3-1
17552,Arsenal,42,home,6.052631578947368,4.2105263157894735,6.105263157894737,4,17.36842105263158,10.473684210526315,5.2105263157894735,2.263157894736842,11.68421052631579,6.947368421052632,5.7894736842105265,3.5789473684210527,10.578947368421053,11.157894736842104,6.947368421052632,4.578947368421052,3.3157894736842106,2.6315789473684212,1.8421052631578947,2.1578947368421053,0.15789473684210525,0.05263157894736842,3.4210526315789473,4,560.0526315789474,392.63157894736844,471.6842105263158,301.63157894736844,83.73684210526316,75.10526315789474,58.1578947368421,41.8421052631579,19,14,3,2,2.1,0.8,Stoke City,75,away,3.0526315789473686,5.105263157894737,4.684210526315789,5.7368421052631575,10.368421052631579,15.105263157894736,2.6315789473684212,4.2631578947368425,6.473684210526316,9.157894736842104,4,6.157894736842105,11.157894736842104,11.894736842105264,4.473684210526316,6.947368421052632,2.0526315789473686,2,1.8421052631578947,2.210526315789474,0,0.05263157894736842,3.473684210526316,2.210526315789474,376.4736842105263,467.4736842105263,283.7894736842105,377.94736842105266,74.94736842105263,79.89473684210526,45.31578947368421,54.68421052631579,19,4,5,10,0.9,1.7,7,7,3,1,4-2-3-1,3-4-2-1
17520,Arsenal,42,home,6.052631578947368,4.2105263157894735,6.105263157894737,4,17.36842105263158,10.473684210526315,5.2105263157894735,2.263157894736842,11.68421052631579,6.947368421052632,5.7894736842105265,3.5789473684210527,10.578947368421053,11.157894736842104,6.947368421052632,4.578947368421052,3.3157894736842106,2.6315789473684212,1.8421052631578947,2.1578947368421053,0.15789473684210525,0.05263157894736842,3.4210526315789473,4,560.0526315789474,392.63157894736844,471.6842105263158,301.63157894736844,83.73684210526316,75.10526315789474,58.1578947368421,41.8421052631579,19,14,3,2,2.1,0.8,West Brom,60,away,2.6842105263157894,4.421052631578948,4.105263157894737,5.684210526315789,9.473684210526315,14.052631578947368,2.6842105263157894,3.9473684210526314,5.578947368421052,8.052631578947368,3.8947368421052633,6.052631578947368,12.105263157894736,9.526315789473685,4.157894736842105,5.526315789473684,1.105263157894737,1.368421052631579,2.473684210526316,1.7894736842105263,0,0.10526315789473684,3.1578947368421053,1.8421052631578947,301.05263157894734,552.2631578947369,207.57894736842104,456.94736842105266,68.52631578947368,81.89473684210526,36.73684210526316,63.26315789473684,19,3,7,9,0.8,1.5,6,5,1,0,4-2-3-1,4-2-3-1
17507,Arsenal,42,home,6.052631578947368,4.2105263157894735,6.105263157894737,4,17.36842105263158,10.473684210526315,5.2105263157894735,2.263157894736842,11.68421052631579,6.947368421052632,5.7894736842105265,3.5789473684210527,10.578947368421053,11.157894736842104,6.947368421052632,4.578947368421052,3.3157894736842106,2.6315789473684212,1.8421052631578947,2.1578947368421053,0.15789473684210525,0.05263157894736842,3.4210526315789473,4,560.0526315789474,392.63157894736844,471.6842105263158,301.63157894736844,83.73684210526316,75.10526315789474,58.1578947368421,41.8421052631579,19,14,3,2,2.1,0.8,Crystal Palace,52,away,3.3684210526315788,5.105263157894737,4.842105263157895,6.105263157894737,11.368421052631579,15.263157894736842,3.1578947368421053,4.052631578947368,6.684210526315789,9.368421052631579,4.7368421052631575,5.894736842105263,12.578947368421053,12.473684210526315,5.2631578947368425,6.315789473684211,1.263157894736842,1.736842105263158,2.3684210526315788,1.736842105263158,0,0,2.789473684210526,1.9473684210526316,337.3157894736842,456.3157894736842,246.1578947368421,364.42105263157896,71.78947368421052,78.57894736842105,43.36842105263158,56.63157894736842,19,6,3,10,1.4,2,8,4,2,0,4-2-3-1,4-2-3-1
